"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Pde1b",3.24704612000583e-05,0.847386138523729,0.302,0.217,0.61885452001191,"Microglia_1","Pde1b"
"Pik3cd",3.62228143065358e-05,0.407478856208823,0.628,0.579,0.690370617868266,"Microglia_1","Pik3cd"
"Gdi1",3.65295270111941e-05,0.516269829699871,0.539,0.483,0.696216255306348,"Microglia_1","Gdi1"
"Pan3",4.08020734837949e-05,0.458714978761147,0.411,0.38,0.777646718527648,"Microglia_1","Pan3"
"Casc3",4.81138050697378e-05,0.494221537526531,0.435,0.39,0.917001010824133,"Microglia_1","Casc3"
"Wdr37",4.81576774049921e-05,0.469691028757575,0.364,0.331,0.917837173661744,"Microglia_1","Wdr37"
"Arhgap30",4.94623268202243e-05,0.358247285534208,0.582,0.561,0.942702486866655,"Microglia_1","Arhgap30"
"Midn",5.29544332293189e-05,0.466934901053518,0.572,0.537,1,"Microglia_1","Midn"
"Hps3",5.34248825395683e-05,0.720266342223274,0.481,0.391,1,"Microglia_1","Hps3"
"Iffo1",5.53223976643532e-05,0.606950755528355,0.611,0.523,1,"Microglia_1","Iffo1"
"Bcl9l",5.64598593743096e-05,0.626703730740845,0.412,0.344,1,"Microglia_1","Bcl9l"
"Myd88",5.79363609821516e-05,0.564723606742937,0.531,0.471,1,"Microglia_1","Myd88"
"Pacsin2",6.01321016018258e-05,0.301835966420286,0.57,0.56,1,"Microglia_1","Pacsin2"
"Prkcd",6.07813865364104e-05,0.408349197759214,0.807,0.754,1,"Microglia_1","Prkcd"
"Bco2",6.63688238443022e-05,0.619697315025873,0.397,0.334,1,"Microglia_1","Bco2"
"Usp22",7.047157752249e-05,0.434661065031521,0.469,0.424,1,"Microglia_1","Usp22"
"Tent5a",7.19306779351574e-05,0.602354808260251,0.418,0.356,1,"Microglia_1","Tent5a"
"Snx6",7.32331195530213e-05,0.49815516584137,0.471,0.42,1,"Microglia_1","Snx6"
"Rilpl1",7.98823643923124e-05,0.373155847917147,0.465,0.439,1,"Microglia_1","Rilpl1"
"Cbl",8.17924880035556e-05,0.479087434456048,0.505,0.472,1,"Microglia_1","Cbl"
"Inka1",8.21781947093442e-05,0.731164475113693,0.459,0.358,1,"Microglia_1","Inka1"
"Gpatch2l",8.45370450351751e-05,0.502628458347357,0.262,0.225,1,"Microglia_1","Gpatch2l"
"Ccnd1",8.49753398952852e-05,0.581803458075544,0.466,0.367,1,"Microglia_1","Ccnd1"
"Pbx2",8.50105204043272e-05,0.562283697730265,0.451,0.397,1,"Microglia_1","Pbx2"
"Adora3",8.6193075530895e-05,0.59057811351596,0.629,0.541,1,"Microglia_1","Adora3"
"Plcg1",8.67089994547366e-05,0.608775849925395,0.341,0.278,1,"Microglia_1","Plcg1"
"Il21r",8.73047287252313e-05,0.339967668371469,0.688,0.665,1,"Microglia_1","Il21r"
"Asb2",9.15034291436932e-05,0.940279804536284,0.304,0.188,1,"Microglia_1","Asb2"
"Bach1",0.000104899137542101,0.261419524507651,0.655,0.632,1,"Microglia_1","Bach1"
"Wsb1",0.000110293477085692,0.347030644086163,0.899,0.874,1,"Microglia_1","Wsb1"
"Atf7ip",0.000117257651608896,0.463363563179532,0.451,0.401,1,"Microglia_1","Atf7ip"
"Git2",0.000121542538734959,0.325756935745974,0.815,0.787,1,"Microglia_1","Git2"
"Casp3",0.000122485509442543,0.660158658734791,0.259,0.213,1,"Microglia_1","Casp3"
"Myo18a",0.000123974224637783,0.441420936140849,0.46,0.418,1,"Microglia_1","Myo18a"
"Arid1a",0.000132723660133701,0.448496809756069,0.555,0.521,1,"Microglia_1","Arid1a"
"Lrch1",0.000136714139670368,0.376479407978825,0.496,0.461,1,"Microglia_1","Lrch1"
"Gprasp1",0.000137624125661756,0.636032320774614,0.312,0.251,1,"Microglia_1","Gprasp1"
"Vrk2",0.000139730195747049,0.548718220943954,0.327,0.282,1,"Microglia_1","Vrk2"
"Tbc1d14",0.000142825544691651,0.536305722806204,0.588,0.52,1,"Microglia_1","Tbc1d14"
"Myo1b",0.000143420235393817,0.837416564803047,0.287,0.203,1,"Microglia_1","Myo1b"
"Zcchc24",0.00014382264183533,0.754241252779855,0.252,0.178,1,"Microglia_1","Zcchc24"
"Rgl1",0.000144579759166336,0.709573055231674,0.332,0.254,1,"Microglia_1","Rgl1"
"Pkn1",0.000144994502456386,0.332756163761225,0.74,0.73,1,"Microglia_1","Pkn1"
"Mfng",0.000150300095877822,0.579124557710702,0.564,0.483,1,"Microglia_1","Mfng"
"Ubash3b",0.00015289944882017,0.447881231565136,0.615,0.565,1,"Microglia_1","Ubash3b"
"Cfap74",0.000154811174837289,0.840750674983721,0.283,0.208,1,"Microglia_1","Cfap74"
"March1",0.00015814696698531,0.593476054443792,0.527,0.433,1,"Microglia_1","March1"
"Ppp1r9a",0.000182839413822323,0.35192836018098,0.594,0.573,1,"Microglia_1","Ppp1r9a"
"Rreb1",0.000206732263529563,0.461595105036354,0.532,0.493,1,"Microglia_1","Rreb1"
"Zfp217",0.000206924616386321,0.598632246015337,0.392,0.336,1,"Microglia_1","Zfp217"
"Nfia",0.000207918482145316,0.645315255253173,0.456,0.371,1,"Microglia_1","Nfia"
"Ap1b1",0.000211784743559888,0.389083667173886,0.515,0.492,1,"Microglia_1","Ap1b1"
"Cul1",0.000219269543846983,0.303965544555278,0.7,0.681,1,"Microglia_1","Cul1"
"Acap2",0.000221377735627022,0.479814987018893,0.627,0.584,1,"Microglia_1","Acap2"
"Adnp",0.000223671529820158,0.396623802339415,0.511,0.479,1,"Microglia_1","Adnp"
"Ttc7",0.000225060272890795,0.493728071166949,0.465,0.408,1,"Microglia_1","Ttc7"
"Sesn1",0.000238583095420393,0.710909806605057,0.434,0.342,1,"Microglia_1","Sesn1"
"Rbm39",0.000269147281074403,0.400514658538093,0.457,0.44,1,"Microglia_1","Rbm39"
"Mta2",0.00029031126996727,0.306547402461057,0.57,0.551,1,"Microglia_1","Mta2"
"Icosl",0.000292970658124464,0.494575896878637,0.453,0.388,1,"Microglia_1","Icosl"
"Chd2",0.00030455081474857,0.437576946357827,0.413,0.382,1,"Microglia_1","Chd2"
"Mdm4",0.000325491412526218,0.315122383636892,0.373,0.369,1,"Microglia_1","Mdm4"
"Cebpz",0.000337737496200681,0.354450053555095,0.364,0.352,1,"Microglia_1","Cebpz"
"Pla2g4a",0.000340759994387696,0.539920533427387,0.351,0.306,1,"Microglia_1","Pla2g4a"
"Exoc5",0.000346330162580879,0.413873301663747,0.44,0.417,1,"Microglia_1","Exoc5"
"Hmbox1",0.000376673759303748,0.46752552817579,0.291,0.271,1,"Microglia_1","Hmbox1"
"Tifab",0.000377760257707909,0.377780539517748,0.59,0.558,1,"Microglia_1","Tifab"
"Arrb1",0.000387182408789065,0.559343452538355,0.517,0.447,1,"Microglia_1","Arrb1"
"Plxna4",0.000395797567904515,0.958292586827078,0.334,0.222,1,"Microglia_1","Plxna4"
"Hpgd",0.00040307896944534,0.349403650332595,0.857,0.841,1,"Microglia_1","Hpgd"
"Zmynd11",0.000412359608682673,0.321199281001722,0.673,0.663,1,"Microglia_1","Zmynd11"
"Stard8",0.000419918083033679,0.654932099180079,0.259,0.208,1,"Microglia_1","Stard8"
"Gsdmd",0.000437665171150733,0.600175386724327,0.512,0.434,1,"Microglia_1","Gsdmd"
"Rbm33",0.000440100632394759,0.307129828880397,0.476,0.462,1,"Microglia_1","Rbm33"
"Arnt",0.000449421312764538,0.428427737669897,0.388,0.355,1,"Microglia_1","Arnt"
"Ccm2",0.000474741824609691,0.414849866290361,0.271,0.261,1,"Microglia_1","Ccm2"
"Tlr9",0.0004829478380136,0.588279502236392,0.319,0.254,1,"Microglia_1","Tlr9"
"Cysltr1",0.000489132482756635,0.726070837847664,0.299,0.226,1,"Microglia_1","Cysltr1"
"Lats2",0.000534548373511027,0.428381565864174,0.321,0.292,1,"Microglia_1","Lats2"
"Ptpn1",0.000548920302743474,0.475280689036183,0.612,0.556,1,"Microglia_1","Ptpn1"
"Fus",0.000550735108516541,0.258636978257114,0.721,0.716,1,"Microglia_1","Fus"
"Mpi",0.000558829798486323,0.941359928581705,0.278,0.188,1,"Microglia_1","Mpi"
"Hhex",0.0005629522785517,0.522226625382432,0.606,0.567,1,"Microglia_1","Hhex"
"Slc25a36",0.000580448092774619,0.432521604053275,0.366,0.339,1,"Microglia_1","Slc25a36"
"Scn1b",0.000583116847494361,0.357562078469452,0.513,0.48,1,"Microglia_1","Scn1b"
"Parvg",0.00059496416611387,0.370187521800041,0.624,0.599,1,"Microglia_1","Parvg"
"Tnrc6b",0.000595715944220945,0.460261179641786,0.404,0.372,1,"Microglia_1","Tnrc6b"
"Nupr1",0.00061526546235676,0.655894446182237,0.253,0.221,1,"Microglia_1","Nupr1"
"Smad2",0.000618860981506,0.279852141240399,0.362,0.36,1,"Microglia_1","Smad2"
"Rab43",0.000631894281116527,0.533719735930226,0.478,0.435,1,"Microglia_1","Rab43"
"Ms4a6d",0.000633496666518168,0.667850678258842,0.377,0.281,1,"Microglia_1","Ms4a6d"
"Gmeb1",0.000638441390218631,0.566144410979236,0.284,0.245,1,"Microglia_1","Gmeb1"
"Rab8b",0.000665982409121323,0.376026307705307,0.709,0.68,1,"Microglia_1","Rab8b"
"Gcn1",0.000669290749580895,0.2920599802199,0.443,0.442,1,"Microglia_1","Gcn1"
"Herc2",0.000710658634845523,0.446464295561464,0.635,0.598,1,"Microglia_1","Herc2"
"Wdr81",0.000734770169649968,0.407135443073044,0.473,0.446,1,"Microglia_1","Wdr81"
"Cdk5r1",0.000749068015776815,0.759317113098778,0.372,0.282,1,"Microglia_1","Cdk5r1"
"Ppp1r10",0.000779912397505517,0.446005424383671,0.413,0.386,1,"Microglia_1","Ppp1r10"
"Lrrc25",0.000782405830611771,0.794953196667366,0.42,0.301,1,"Microglia_1","Lrrc25"
"Fnbp1",0.000791393131914884,0.259626700872998,0.607,0.614,1,"Microglia_1","Fnbp1"
"Trp53bp1",0.000793266723202464,0.280719892402197,0.259,0.255,1,"Microglia_1","Trp53bp1"
"P2rx7",0.000823749061300925,0.464215616338728,0.505,0.457,1,"Microglia_1","P2rx7"
"H6pd",0.000850103628174963,0.637435836919995,0.251,0.21,1,"Microglia_1","H6pd"
"H2-T24",0.00085512772149354,0.514651062133016,0.412,0.351,1,"Microglia_1","H2-T24"
"Stambpl1",0.000872449763415966,0.687543112020324,0.34,0.272,1,"Microglia_1","Stambpl1"
"Aff1",0.00088148603587079,0.406717940694695,0.411,0.382,1,"Microglia_1","Aff1"
"Cep170",0.00088589983473115,0.452065157288577,0.587,0.551,1,"Microglia_1","Cep170"
"Itgav",0.000936719016418113,0.414512944441393,0.656,0.622,1,"Microglia_1","Itgav"
"Sik2",0.000940356388405622,0.598776052107537,0.4,0.335,1,"Microglia_1","Sik2"
"Chd1",0.000961574361514632,0.344335266104536,0.415,0.4,1,"Microglia_1","Chd1"
"Fbrs",0.000968566561654092,0.270392932484152,0.536,0.534,1,"Microglia_1","Fbrs"
"Stxbp5",0.000973850589548417,0.394800207577248,0.401,0.383,1,"Microglia_1","Stxbp5"
"Sort1",0.00097767734454082,0.320340789952293,0.688,0.682,1,"Microglia_1","Sort1"
"Acss1",0.000985301623112119,0.513066731848717,0.366,0.314,1,"Microglia_1","Acss1"
"Tmem273",0.00100774234487351,0.624842599611925,0.344,0.289,1,"Microglia_1","Tmem273"
"Csnk1e",0.0010360637933055,0.333363939388953,0.815,0.799,1,"Microglia_1","Csnk1e"
"Stard9",0.00104549224653119,0.500680106678104,0.277,0.249,1,"Microglia_1","Stard9"
"Jade2",0.00105774046693216,0.314297139074152,0.42,0.41,1,"Microglia_1","Jade2"
"Rab39",0.00105901368410397,0.75709712714146,0.318,0.239,1,"Microglia_1","Rab39"
"Tbc1d5",0.00106948108332925,0.273935026315198,0.471,0.486,1,"Microglia_1","Tbc1d5"
"Mfap3",0.00107704268830128,0.632907770429267,0.407,0.334,1,"Microglia_1","Mfap3"
"Pttg1",0.00108062573655074,0.435344847417302,0.347,0.329,1,"Microglia_1","Pttg1"
"Rere",0.00110696197549495,0.459422126926671,0.566,0.523,1,"Microglia_1","Rere"
"Cd2ap",0.00118810266035374,0.397478667193668,0.519,0.497,1,"Microglia_1","Cd2ap"
"Lpin2",0.00119427641378946,0.509303306383855,0.539,0.485,1,"Microglia_1","Lpin2"
"Gclc",0.00121509972553895,0.471665095439276,0.315,0.273,1,"Microglia_1","Gclc"
"Znrf1",0.00121968261171607,0.546530926512721,0.332,0.282,1,"Microglia_1","Znrf1"
"Zfp691",0.00122219944052196,0.592989892757456,0.497,0.412,1,"Microglia_1","Zfp691"
"Rhobtb1",0.00123395138516262,0.688377325021278,0.293,0.225,1,"Microglia_1","Rhobtb1"
"Gspt1",0.00123820369269247,0.359827918440121,0.447,0.422,1,"Microglia_1","Gspt1"
"Lipe",0.00126354933863772,0.496005860762607,0.36,0.32,1,"Microglia_1","Lipe"
"Snx18",0.00144571285386466,0.256048801313488,0.861,0.842,1,"Microglia_1","Snx18"
"Cggbp1",0.00144978970810686,0.322178992629877,0.572,0.561,1,"Microglia_1","Cggbp1"
"Dedd",0.0015261828568065,0.473657458536058,0.287,0.254,1,"Microglia_1","Dedd"
"Snx17",0.00152898769025621,0.268662237171861,0.713,0.707,1,"Microglia_1","Snx17"
"Cybc1",0.00154480038320101,0.570926215304337,0.441,0.381,1,"Microglia_1","Cybc1"
"Klf4",0.00156073200724952,1.04216583481186,0.394,0.301,1,"Microglia_1","Klf4"
"Stat6",0.00158262093297278,0.26157796758328,0.598,0.592,1,"Microglia_1","Stat6"
"Enc1",0.00165121093318369,0.449820173912289,0.381,0.377,1,"Microglia_1","Enc1"
"Capza2",0.00165377993335342,0.307989305442052,0.766,0.753,1,"Microglia_1","Capza2"
"Ptprm",0.0016729363325611,0.616982822503104,0.405,0.341,1,"Microglia_1","Ptprm"
"Rgs19",0.0016853911548404,0.422677695641492,0.616,0.555,1,"Microglia_1","Rgs19"
"Ccdc88b",0.00169319819277537,0.44021497494001,0.627,0.583,1,"Microglia_1","Ccdc88b"
"Hk2",0.00187605751633519,0.26067823664447,0.752,0.743,1,"Microglia_1","Hk2"
"Mast3",0.00193163360961376,0.414704798210683,0.501,0.47,1,"Microglia_1","Mast3"
"Csk",0.00193413437318182,0.393621046137672,0.661,0.618,1,"Microglia_1","Csk"
"Taok2",0.00195229655769273,0.452088688047462,0.441,0.402,1,"Microglia_1","Taok2"
"Was",0.00198016390964987,0.400706835194828,0.569,0.536,1,"Microglia_1","Was"
"Gng2",0.00199368321194703,0.416385480567965,0.449,0.409,1,"Microglia_1","Gng2"
"Far1",0.00202756608222615,0.313099721200326,0.503,0.498,1,"Microglia_1","Far1"
"Nfya",0.00219755055076155,0.297725826184872,0.619,0.625,1,"Microglia_1","Nfya"
"Tpbgl",0.00224428342320199,0.322616476821765,0.38,0.36,1,"Microglia_1","Tpbgl"
"Slc46a1",0.00244214468452278,0.604003213558581,0.412,0.345,1,"Microglia_1","Slc46a1"
"E2f3",0.0024510741773554,0.596054538382415,0.304,0.254,1,"Microglia_1","E2f3"
"Trim26",0.0024705882262446,0.551758904007267,0.352,0.301,1,"Microglia_1","Trim26"
"Vrk1",0.00255858833122539,0.484386262305461,0.369,0.322,1,"Microglia_1","Vrk1"
"Cryl1",0.00266494276033747,0.34095767432887,0.485,0.468,1,"Microglia_1","Cryl1"
"Usf1",0.00270750276184005,0.357071745751401,0.498,0.472,1,"Microglia_1","Usf1"
"Anks1",0.002710424678746,0.56669757836498,0.322,0.277,1,"Microglia_1","Anks1"
"Clk3",0.00280342746889704,0.302550712396159,0.255,0.254,1,"Microglia_1","Clk3"
"Ktn1",0.00280498583555346,0.358193803748569,0.353,0.332,1,"Microglia_1","Ktn1"
"Traf5",0.00284162407868976,0.546576807946962,0.25,0.217,1,"Microglia_1","Traf5"
"Srsf6",0.00286536939357521,0.359710235449234,0.637,0.614,1,"Microglia_1","Srsf6"
"Fam53b",0.00289039348616351,0.436740009581849,0.507,0.462,1,"Microglia_1","Fam53b"
"Zfp652",0.00289772619674674,0.351064301261651,0.677,0.648,1,"Microglia_1","Zfp652"
"Slc43a2",0.0029453319080405,0.528588939936764,0.344,0.284,1,"Microglia_1","Slc43a2"
"Snrnp70",0.00300112873448904,0.291286600315794,0.571,0.568,1,"Microglia_1","Snrnp70"
"Gigyf1",0.0031387162463181,0.288857624065094,0.313,0.321,1,"Microglia_1","Gigyf1"
"Ccdc50",0.00320814950177887,0.267613769806664,0.491,0.484,1,"Microglia_1","Ccdc50"
"Rxrb",0.00323196132787857,0.323908294889767,0.401,0.394,1,"Microglia_1","Rxrb"
"Mon2",0.00333411968456183,0.292297156275908,0.449,0.45,1,"Microglia_1","Mon2"
"Dync1li2",0.00333822190619115,0.391645898280308,0.414,0.39,1,"Microglia_1","Dync1li2"
"Il4ra",0.00337643249082636,0.382940208897227,0.518,0.501,1,"Microglia_1","Il4ra"
"Slc49a4",0.00351530250418118,0.3917085421383,0.365,0.35,1,"Microglia_1","Slc49a4"
"Gabbr1",0.00359042866872058,0.639729503597422,0.411,0.337,1,"Microglia_1","Gabbr1"
"Pou2f2",0.00366548338744094,0.428557501904652,0.424,0.382,1,"Microglia_1","Pou2f2"
"Arid3a",0.00373014242521338,0.695632392971522,0.268,0.21,1,"Microglia_1","Arid3a"
"Nectin4",0.00377326516728763,0.449664218601768,0.273,0.254,1,"Microglia_1","Nectin4"
"Sept8",0.00386100253174964,0.645647552855454,0.32,0.271,1,"Microglia_1","Sept8"
"Med13l",0.00393141910485581,0.461391485624982,0.43,0.387,1,"Microglia_1","Med13l"
"Samhd1",0.00419883725549305,0.549912376345449,0.424,0.354,1,"Microglia_1","Samhd1"
"Atp8a2",0.0042097625232864,0.518534511392703,0.546,0.483,1,"Microglia_1","Atp8a2"
"Stk17b",0.00451140877665208,0.409985495766806,0.382,0.357,1,"Microglia_1","Stk17b"
"Aars",0.0046016475664226,0.312498268640218,0.475,0.445,1,"Microglia_1","Aars"
"Rbm14",0.00466317567826138,0.285252065139399,0.471,0.476,1,"Microglia_1","Rbm14"
"Setd1b",0.00471897326447556,0.575252561912123,0.344,0.295,1,"Microglia_1","Setd1b"
"Arhgap22",0.00480117333117692,0.340226346010633,0.321,0.311,1,"Microglia_1","Arhgap22"
"Idh3g",0.00502064175101399,0.269226784564216,0.521,0.521,1,"Microglia_1","Idh3g"
"Zfp385a",0.00512820916639199,0.291719303751732,0.585,0.594,1,"Microglia_1","Zfp385a"
"Dnajb4",0.00519073484670297,0.565286204130366,0.419,0.378,1,"Microglia_1","Dnajb4"
"Ccdc97",0.00520270212331497,0.293289743427553,0.365,0.365,1,"Microglia_1","Ccdc97"
"Ccnl2",0.00523235933599212,0.357160815704441,0.431,0.412,1,"Microglia_1","Ccnl2"
"Mkln1",0.00530933016139177,0.356265890027318,0.483,0.459,1,"Microglia_1","Mkln1"
"Rbm26",0.005387946616976,0.435765019985128,0.505,0.477,1,"Microglia_1","Rbm26"
"St6galnac4",0.00547224093068274,0.366151893412291,0.61,0.58,1,"Microglia_1","St6galnac4"
"Kdm7a",0.00549820337013455,0.277001678474802,0.46,0.459,1,"Microglia_1","Kdm7a"
"Sfpq",0.00561355194864724,0.337973241320531,0.646,0.634,1,"Microglia_1","Sfpq"
"Hnrnph1",0.00568834595629158,0.348104987060763,0.575,0.544,1,"Microglia_1","Hnrnph1"
"Tiprl",0.0057061357479752,0.469747470518679,0.38,0.346,1,"Microglia_1","Tiprl"
"Zdhhc14",0.00599294320713402,0.560873648782243,0.253,0.207,1,"Microglia_1","Zdhhc14"
"Ppp3ca",0.00603870264779001,0.473423437306125,0.443,0.399,1,"Microglia_1","Ppp3ca"
"Leng8",0.00605250591256372,0.375098440840577,0.603,0.584,1,"Microglia_1","Leng8"
"Itprid2",0.00610459159425601,0.301001784275405,0.587,0.573,1,"Microglia_1","Itprid2"
"Tubb2a",0.0061114578951903,0.398685508601626,0.472,0.459,1,"Microglia_1","Tubb2a"
"Snx5",0.00629474472666261,0.253809970996521,0.751,0.743,1,"Microglia_1","Snx5"
"Gtpbp1",0.00633923650235168,0.391283416732444,0.389,0.363,1,"Microglia_1","Gtpbp1"
"Lrrk1",0.00656263620996074,0.333399923096183,0.329,0.329,1,"Microglia_1","Lrrk1"
"Zswim6",0.00666306123556759,0.647115886661854,0.388,0.317,1,"Microglia_1","Zswim6"
"Klhdc8b",0.00690204134618331,0.612196114581193,0.34,0.282,1,"Microglia_1","Klhdc8b"
"Foxo3",0.00690284854823952,0.424573582646377,0.305,0.287,1,"Microglia_1","Foxo3"
"Smad3",0.00722799094954678,0.38965179215254,0.438,0.408,1,"Microglia_1","Smad3"
"Slc12a6",0.00745384296454318,0.329939631780054,0.489,0.472,1,"Microglia_1","Slc12a6"
"Itpr2",0.0074912008258377,0.384968183906975,0.479,0.44,1,"Microglia_1","Itpr2"
"Rassf5",0.00762182320945553,0.302594839662797,0.601,0.587,1,"Microglia_1","Rassf5"
"Ppp1r21",0.00798622503148982,0.541095426878012,0.358,0.303,1,"Microglia_1","Ppp1r21"
"Arid4a",0.00810401138635234,0.576745470177696,0.311,0.257,1,"Microglia_1","Arid4a"
"Abtb1",0.00827128056315461,0.348272837503516,0.262,0.239,1,"Microglia_1","Abtb1"
"Sult1a1",0.00842541784858311,0.593886455710882,0.278,0.23,1,"Microglia_1","Sult1a1"
"Crk",0.0085126053726533,0.360133088479777,0.464,0.453,1,"Microglia_1","Crk"
"Zfp658",0.00858030255231849,0.556893067034733,0.312,0.26,1,"Microglia_1","Zfp658"
"Oard1",0.00874331174396014,0.564389509534926,0.289,0.253,1,"Microglia_1","Oard1"
"Sh3bp1",0.00889589996886688,0.410411228985564,0.489,0.467,1,"Microglia_1","Sh3bp1"
"Rab3gap1",0.00905056381894905,0.292181912381978,0.327,0.336,1,"Microglia_1","Rab3gap1"
"Src",0.00905232994396295,0.374699398378869,0.272,0.253,1,"Microglia_1","Src"
"Ppp6r1",0.00912050811185529,0.280807400364901,0.695,0.677,1,"Microglia_1","Ppp6r1"
"Maml2",0.00944820203957701,0.402701609633178,0.274,0.26,1,"Microglia_1","Maml2"
"Sppl3",0.00944851940001404,0.355854369353743,0.475,0.463,1,"Microglia_1","Sppl3"
"Arhgap39",0.00947432995098322,0.470820509092563,0.574,0.531,1,"Microglia_1","Arhgap39"
"Mark3",0.00995958060463095,0.346362175620587,0.416,0.408,1,"Microglia_1","Mark3"
"Slc1a3",5.43861942533703e-14,0.951874267328283,0.584,0.385,1.03654647627498e-09,"Microglia_2","Slc1a3"
"Epha21",3.17856579667581e-09,0.568015576116149,0.642,0.512,6.05802855188443e-05,"Microglia_2","Epha2"
"Ckb1",1.56781264348194e-08,0.338285848098619,0.804,0.73,0.000298809411721223,"Microglia_2","Ckb"
"Mgll",1.13189654531993e-07,0.578143914410703,0.442,0.308,0.00215728162572525,"Microglia_2","Mgll"
"Ahcyl1",1.3555546284514e-07,0.555924742965923,0.482,0.353,0.00258355156636553,"Microglia_2","Ahcyl1"
"mt-Nd2",3.67742102854456e-07,0.397443848646146,0.837,0.794,0.00700879673830308,"Microglia_2","mt-Nd2"
"mt-Nd5",8.87613382818166e-07,0.36898264143548,0.866,0.813,0.0169170234631314,"Microglia_2","mt-Nd5"
"Pygb",1.31471704824361e-06,0.480870902112165,0.379,0.26,0.025057192222475,"Microglia_2","Pygb"
"Midn1",1.63826848993811e-06,0.412157031352617,0.677,0.566,0.0312237591497304,"Microglia_2","Midn"
"Tgm21",2.19238089840408e-06,0.320940133804657,0.498,0.381,0.0417845875426834,"Microglia_2","Tgm2"
"Adrb1",4.15120974547666e-06,0.597206540346967,0.313,0.226,0.0791179065390397,"Microglia_2","Adrb1"
"Sbno2",1.07056276962888e-05,0.447400375409388,0.611,0.514,0.204038558263568,"Microglia_2","Sbno2"
"Sdc4",1.18728711833916e-05,0.648051643181647,0.284,0.178,0.22628505188426,"Microglia_2","Sdc4"
"Slc25a25",4.88198791192704e-05,0.528534459392081,0.325,0.245,0.930458076134175,"Microglia_2","Slc25a25"
"Tubb2b",5.95345863764346e-05,0.37234228054457,0.549,0.39,1,"Microglia_2","Tubb2b"
